id,model_name,primary_entity_type,prediction,primary_reference_mention,reference_mentions,primary_mention_exact_match,any_reference_mention_exact_match,primary_mention_normalized_match,any_reference_mention_normalized_match,mention_substring_recall_proxy
Q741033_1,vanilla_mt,Artwork,‘태양 아래의 악’이라는 작품의 저자는 누구입니까?,백주의 악마,"[""백주의 악마"", ""백주의 악마"", ""태양 아래의 악"", ""태양 아래의 악""]",False,True,False,True,1.0
Q741033_2,entity_aware_mt,Artwork,아가타 크리스티 (Agatha Christie)의 백주의 악마 소설은 언제 처음 출간되었습니까?,백주의 악마,"[""백주의 악마""]",True,True,True,True,1.0
Q741033_2,gpt4o_mini,Artwork,아가사 크리스티의 소설 '태양 아래 악'은 처음으로 1941년에 출판되었습니다.,백주의 악마,"[""백주의 악마""]",False,False,False,False,0.2
Q741033_2,gpt4o,Artwork,"애거사 크리스티의 소설 ""해변의 죽음""은 처음 언제 출판되었나요?",백주의 악마,"[""백주의 악마""]",False,False,False,False,0.2
Q741033_2,vanilla_mt,Artwork,아가타 크리스티 (Agatha Christie)의 '태양 아래의 악'은 언제 처음 출간되었습니까?,백주의 악마,"[""백주의 악마""]",False,False,False,False,0.4
Q742385_0,entity_aware_mt,Food,화이트 초콜릿은 베이킹과 디저트에 사용될 수 있습니까?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_0,gpt4o_mini,Food,화이트 초콜릿은 베이킹과 디저트에 사용될 수 있나요?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_0,gpt4o,Food,화이트 초콜릿을 베이킹 및 디저트에 사용할 수 있나요?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_0,vanilla_mt,Food,화이트 초콜릿은 베이킹과 디저트에 사용될 수 있습니까?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_1,entity_aware_mt,Food,화이트 초콜릿은 우유와 어두운 초콜릿과 어떻게 다릅니까?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_1,gpt4o_mini,Food,화이트 초콜릿은 밀크 초콜릿이나 다크 초콜릿과 어떻게 다릅니까?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_1,gpt4o,Food,화이트 초콜릿은 밀크 초콜릿이나 다크 초콜릿과 어떻게 다른가요?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_1,vanilla_mt,Food,흰 초콜릿은 우유와 어두운 초콜릿과 어떻게 다릅니까?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿""]",False,False,False,False,0.5
Q742385_2,entity_aware_mt,Food,화이트 초콜릿에는 코코아 고체가 포함되어 있습니까?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_2,gpt4o_mini,Food,화이트 초콜릿에는 코코아 고형물이 포함되어 있나요?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_2,gpt4o,Food,화이트 초콜릿에는 코코아 고형분이 포함되어 있습니까?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_2,vanilla_mt,Food,화이트 초콜릿에는 코코아 고체가 포함되어 있습니까?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q748786_0,entity_aware_mt,Food,일반적으로 옥수수는 어떻게 섭취되는가?,간유,"[""간유""]",False,False,False,False,0.0
Q748786_0,gpt4o_mini,Food,대구 간유는 일반적으로 어떻게 섭취되나요?,간유,"[""간유""]",True,True,True,True,1.0
Q748786_0,gpt4o,Food,대구 간유는 일반적으로 어떻게 섭취되나요?,간유,"[""간유""]",True,True,True,True,1.0
Q748786_0,vanilla_mt,Food,코드 간 기름은 일반적으로 어떻게 소비되는가?,간유,"[""간유""]",False,False,False,False,0.5
Q748786_1,entity_aware_mt,Food,과일은 어떻게 유출되나요?,간유,"[""간유""]",False,False,False,False,0.5
Q748786_1,gpt4o_mini,Food,대구 간유는 어떻게 추출되나요?,간유,"[""간유""]",True,True,True,True,1.0
Q748786_1,gpt4o,Food,대구 간유는 어떻게 추출되나요?,간유,"[""간유""]",True,True,True,True,1.0
Q748786_1,vanilla_mt,Food,코드 간 기름은 어떻게 추출되나요?,간유,"[""간유""]",False,False,False,False,0.5
Q748786_2,entity_aware_mt,Food,간유를 복용하는 데 어떤 이점이 있습니까?,간유,"[""간유""]",True,True,True,True,1.0
Q748786_2,gpt4o_mini,Food,대구 간유를 복용하는 것의 이점은 무엇인가요?,간유,"[""간유""]",True,True,True,True,1.0
Q748786_2,gpt4o,Food,대구 간유의 이점은 무엇인가요?,간유,"[""간유""]",True,True,True,True,1.0
Q748786_2,vanilla_mt,Food,코드 간 기름을 복용하는 데 어떤 이점이 있습니까?,간유,"[""간유""]",False,False,False,False,0.5
Q756800_0,entity_aware_mt,Food,화자오는 의약품 성분으로 사용될 수 있습니까?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,True,False,True,1.0
Q756800_0,gpt4o_mini,Food,사천고추는 약용 성분으로 사용될 수 있나요?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,True,True,1.0
Q756800_0,gpt4o,Food,사천 후추는 약재로 사용될 수 있습니까?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.5
Q756800_0,vanilla_mt,Food,Sichuan 파이프는 약물 성분으로 사용될 수 있습니까?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.25
Q756800_1,entity_aware_mt,Food,피자오는 어디에서 왔습니까?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.6667
Q756800_1,gpt4o_mini,Food,쓰촨 후추는 어디서 유래되었나요?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.25
Q756800_1,gpt4o,Food,산초는 어디에서 유래했나요?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.5
Q756800_1,vanilla_mt,Food,시쿠안 파이프는 어디에서 왔습니까?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.0
Q756800_2,entity_aware_mt,Food,화자오는 무엇이 그것의 독특한 움직이는 감각을 제공합니까?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,True,False,True,1.0
Q756800_2,gpt4o_mini,Food,산초가 독특한 마비 감각을 주는 이유는 무엇인가요?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.5
Q756800_2,gpt4o,Food,사천 후추가 독특한 마비 감각을 주는 이유는 무엇인가요?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.5
Q756800_2,vanilla_mt,Food,Sichuan 파이프는 무엇이 그것의 독특한 낭비 감각을 제공합니까?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.0
Q757660_0,entity_aware_mt,Artwork,빛나는 구름의 나라의 주제는 무엇입니까?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.625
Q757660_0,gpt4o_mini,Artwork,The Land of Crimson Clouds의 주제는 무엇인가요?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.125
Q757660_0,gpt4o,Artwork,《진홍색 구름의 땅》의 주제는 무엇인가?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.375
Q757660_0,vanilla_mt,Artwork,'크림슨 구름의 땅'에 해당되는 글 1건,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.375
Q757660_1,entity_aware_mt,Artwork,선홍빛 구름의 나라의 저자는 누구입니까?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",True,True,True,True,1.0
Q757660_1,gpt4o_mini,Artwork,'진홍빛 구름의 땅'의 저자는 누구인가요?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.625
Q757660_1,gpt4o,Artwork,《붉은 구름의 땅》의 저자는 누구입니까?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.375
Q757660_1,vanilla_mt,Artwork,'크림슨 구름의 땅'에 해당되는 글 1건,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.375
Q757660_2,entity_aware_mt,Artwork,빛나는 구름의 나라가 소설인가?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.625
Q757660_2,gpt4o_mini,Artwork,'붉은 구름의 땅'은 소설인가요?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.375
Q757660_2,gpt4o,Artwork,《붉은 구름의 땅》은 소설인가요?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.375
Q757660_2,vanilla_mt,Artwork,Crimson Clouds의 땅은 소설인가요?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.125
Q767453_0,entity_aware_mt,Person,블랙 볼트는 어떤 슈퍼 히어로 팀에 속하는가?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_0,gpt4o_mini,Person,블랙 볼트는 어떤 마블 슈퍼히어로 팀에 소속되어 있나요?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_0,gpt4o,Person,블랙 볼트는 어떤 마블 슈퍼히어로 팀에 속해 있습니까?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_0,vanilla_mt,Person,마블 슈퍼 히어로 팀이 블랙 볼트에 속하는 팀은 무엇입니까?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_1,entity_aware_mt,Person,블랙 볼트의 힘은 무엇입니까?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_1,gpt4o_mini,Person,블랙 볼트의 능력은 무엇인가요?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_1,gpt4o,Person,블랙 볼트의 능력은 무엇입니까?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_1,vanilla_mt,Person,블랙 볼트의 권력은 무엇입니까?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_2,entity_aware_mt,Person,"블랙 볼트는 영웅인가, 아니면 악당인가?",블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_2,gpt4o_mini,Person,블랙 볼트는 영웅인가 아니면 악당인가?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_2,gpt4o,Person,블랙 볼트는 영웅인가 악당인가요?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_2,vanilla_mt,Person,"블랙 볼트는 영웅인가, 아니면 악당인가?",블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q7720038_0,entity_aware_mt,Movie,2,백발마녀전 2,"[""백발마녀전 2""]",False,False,False,False,0.1667
Q7720038_0,gpt4o_mini,Movie,《백발의 신부 2》는 속편인가요?,백발마녀전 2,"[""백발마녀전 2""]",False,False,False,False,0.3333
Q7720038_0,gpt4o,Movie,백발마녀전 2는 속편인가요?,백발마녀전 2,"[""백발마녀전 2""]",True,True,True,True,1.0
Q7720038_0,vanilla_mt,Movie,흰 머리카락을 가진 신부 2는 연속입니까?,백발마녀전 2,"[""백발마녀전 2""]",False,False,False,False,0.1667
Q7720038_1,entity_aware_mt,Movie,어느 해에 흰색 마녀 2가 출시되었습니까?,백발마녀전 2,"[""백발마녀전 2""]",False,False,False,False,0.3333
Q7720038_1,gpt4o_mini,Movie,《흑발의 신부 2》는 몇 년에 출시되었나요?,백발마녀전 2,"[""백발마녀전 2""]",False,False,False,False,0.1667
Q7720038_1,gpt4o,Movie,백발마녀전 2는 몇 년에 개봉했나요?,백발마녀전 2,"[""백발마녀전 2""]",True,True,True,True,1.0
Q7720038_1,vanilla_mt,Movie,흰 머리 2를 가진 신부는 어떤 해에 출시되었습니까?,백발마녀전 2,"[""백발마녀전 2""]",False,False,False,False,0.1667
Q7720038_2,entity_aware_mt,Movie,백발마녀전 2의 유형은 무엇입니까?,백발마녀전 2,"[""백발마녀전 2""]",True,True,True,True,1.0
Q7720038_2,gpt4o_mini,Movie,백발의 신부 2의 장르는 무엇인가요?,백발마녀전 2,"[""백발마녀전 2""]",False,False,False,False,0.3333
Q7720038_2,gpt4o,Movie,백발마녀전 2의 장르는 무엇인가요?,백발마녀전 2,"[""백발마녀전 2""]",True,True,True,True,1.0
Q7720038_2,vanilla_mt,Movie,흰 머리카락을 가진 신부 2의 종류는 무엇입니까?,백발마녀전 2,"[""백발마녀전 2""]",False,False,False,False,0.1667
Q7752560_0,entity_aware_mt,Artwork,영화 빛에 대한 간략한 요약을 제공 할 수 있습니까?,영화광,"[""영화광"", ""영화팬"", ""영화광"", ""영화팬""]",False,False,False,False,0.6667
Q7752560_0,gpt4o_mini,Artwork,영화관 관람객에 대한 간략한 요약을 제공할 수 있습니까?,영화광,"[""영화광"", ""영화팬"", ""영화광"", ""영화팬""]",False,False,False,False,0.6667
Q7752560_0,gpt4o,Artwork,죄송합니다. 요청하신 정보를 제공할 수 없습니다.,영화광,"[""영화광"", ""영화팬"", ""영화광"", ""영화팬""]",False,False,False,False,0.0
Q7752560_0,vanilla_mt,Artwork,Moviegoer에 대한 간략한 요약을 제공 할 수 있습니까?,영화광,"[""영화광"", ""영화팬"", ""영화광"", ""영화팬""]",False,False,False,False,0.0
Q7752560_1,entity_aware_mt,Artwork,영화광의 저자는 누구인가?,영화광,"[""영화광"", ""영화팬"", ""영화광"", ""영화팬""]",True,True,True,True,1.0
Q7752560_1,gpt4o_mini,Artwork,영화 감상자의 저자는 누구인가요?,영화광,"[""영화광"", ""영화팬"", ""영화광"", ""영화팬""]",False,False,False,False,0.6667
Q7752560_1,gpt4o,Artwork,영화광의 작가는 누구인가요?,영화광,"[""영화광"", ""영화팬"", ""영화광"", ""영화팬""]",True,True,True,True,1.0
Q7752560_1,vanilla_mt,Artwork,Moviegoer의 저자는 누구입니까?,영화광,"[""영화광"", ""영화팬"", ""영화광"", ""영화팬""]",False,False,False,False,0.0
Q7752560_2,entity_aware_mt,Artwork,영화는 책이나 영화인가요?,영화광,"[""영화광"", ""영화팬"", ""영화팬""]",False,False,False,False,0.6667
Q7752560_2,gpt4o_mini,Artwork,"영화 ""더 무비고어""는 책인가요, 영화인가요?",영화광,"[""영화광"", ""영화팬"", ""영화팬""]",False,False,False,False,0.6667
Q7752560_2,gpt4o,Artwork,"""더 무비고어""는 책인가요, 영화인가요?",영화광,"[""영화광"", ""영화팬"", ""영화팬""]",False,False,False,False,0.6667
Q7752560_2,vanilla_mt,Artwork,The Moviegoer는 책이나 영화입니까?,영화광,"[""영화광"", ""영화팬"", ""영화팬""]",False,False,False,False,0.6667
Q7756256_0,entity_aware_mt,Artwork,위대한 인종의 멸종 속에서 전달되는 눈에 띄는 주제나 메시지가 있습니까?,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.75
Q7756256_0,gpt4o_mini,Artwork,"""The Passing of the Great Race""에서 전달되는 주목할 만한 주제나 메시지가 있나요?",위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.125
Q7756256_0,gpt4o,Artwork,《위대한 종족의 소멸》에서 전해지는 중요한 주제나 메시지가 있나요?,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.375
Q7756256_0,vanilla_mt,Artwork,위대한 경주의 통과에 주목할만한 주제나 메시지가 있습니까?,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.375
Q7756256_1,entity_aware_mt,Artwork,누가 위대한 인종의 멸망을 위한 예술 작품을 창조했습니까?,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.75
Q7756256_1,gpt4o_mini,Artwork,위대한 인종의 소멸(The Passing of the Great Race)의 작품은 누구에 의해 만들어졌나요?,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",True,True,True,True,1.0
Q7756256_1,gpt4o,Artwork,<the_response>This does not need translation as it is already a complete sentence in English.</the_response>,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.0
Q7756256_1,vanilla_mt,Artwork,누가 위대한 경주를 통과하기 위해 예술 작품을 만들었습니까?,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.375
Q7756256_2,entity_aware_mt,Artwork,위대한 인종의 멸종에 대한 책의 짧은 요약을 제공 할 수 있습니까?,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.75
Q7756256_2,gpt4o_mini,Artwork,"""The Passing of the Great Race""의 간단한 요약은 다음과 같습니다. 이 책은 인종과 민족의 발전에 대한 이론을 다루며, 주로 아리아 인종의 우월성을 강조하고, 그들이 사회와 문명을 어떻게 형성했는지를 탐구합니다. 저자인 길버트 기디스는 인종 간의 혼합과 인구 변화가 문명의 쇠퇴로 이어질 것이라고 주장하며, 이를 통해 당시 사회의 인종적 문제와 정치적 논쟁을 이야기합니다.",위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.375
Q7756256_2,gpt4o,Artwork,죄송하지만 해당 책에 대한 내용을 제공할 수 없습니다.,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.25
Q7756256_2,vanilla_mt,Artwork,위대한 경주를 통과하는 책에 대한 간략한 요약을 제공 할 수 있습니까?,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.375
Q7760898_0,entity_aware_mt,TV series,언제 텔레비전에서 처음 방송되었습니까?,대국굴기,"[""대국굴기""]",False,False,False,False,0.0
Q7760898_0,gpt4o_mini,TV series,"""The Rise of the Great Powers""가 처음 방송된 것은 언제인가요?",대국굴기,"[""대국굴기""]",False,False,False,False,0.0
Q7760898_0,gpt4o,TV series,《강대국의 흥망》이 처음 방영된 날짜는 언제입니까?,대국굴기,"[""대국굴기""]",False,False,False,False,0.5
Q7760898_0,vanilla_mt,TV series,위대한 권력의 상승은 언제 처음으로 텔레비전에서 방송되었습니까?,대국굴기,"[""대국굴기""]",False,False,False,False,0.25
Q7760898_1,entity_aware_mt,TV series,중국 TV 시리즈 대국굴기의 초점은 무엇입니까?,대국굴기,"[""대국굴기"", ""대국굴기""]",True,True,True,True,1.0
Q7760898_1,gpt4o_mini,TV series,"중국 TV 시리즈 ""대국의 부상""의 초점은 무엇인가요?",대국굴기,"[""대국굴기"", ""대국굴기""]",False,False,False,False,0.5
Q7760898_1,gpt4o,TV series,"중국 드라마 ""대국굴기""의 초점은 무엇인가요?",대국굴기,"[""대국굴기"", ""대국굴기""]",True,True,True,True,1.0
Q7760898_1,vanilla_mt,TV series,중국 텔레비전 시리즈 '위대한 권력의 상승'의 중심은 무엇입니까?,대국굴기,"[""대국굴기"", ""대국굴기""]",False,False,False,False,0.25
Q7760898_2,entity_aware_mt,TV series,대국굴기의 호스트 또는 이야기꾼은 누구입니까?,대국굴기,"[""대국굴기""]",True,True,True,True,1.0
Q7760898_2,gpt4o_mini,TV series,"""The Rise of the Great Powers""의 호스트 또는 내레이터는 누구인가요?",대국굴기,"[""대국굴기""]",False,False,False,False,0.0
Q7760898_2,gpt4o,TV series,《대국굴기》의 진행자 또는 해설자는 누구입니까?,대국굴기,"[""대국굴기""]",True,True,True,True,1.0
Q7760898_2,vanilla_mt,TV series,위대한 권력의 상승(The Rise of the Great Powers)의 주인공이나 이야기꾼은 누구입니까?,대국굴기,"[""대국굴기""]",False,False,False,False,0.25
Q80355_0,entity_aware_mt,Artwork,코린토 신자들에게 보내는 첫 번째 성경에는 얼마나 많은 장들이 있습니까?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.6429
Q80355_0,gpt4o_mini,Artwork,고린도전서에는 몇 개의 장이 있나요?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.0714
Q80355_0,gpt4o,Artwork,고린도전서에는 총 몇 장이 있습니까?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.0714
Q80355_0,vanilla_mt,Artwork,코린티아인들에게 보내는 첫 번째 편지에는 몇 장이 있습니까?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.2857
Q80355_1,entity_aware_mt,Artwork,누가 코린토 신자들에게 보내는 첫 번째 성경의 저자입니까?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.6429
Q80355_1,gpt4o_mini,Artwork,고린도전서의 저자는 누구인가요?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.0714
Q80355_1,gpt4o,Artwork,고린도전서의 저자는 누구인가요?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.0714
Q80355_1,vanilla_mt,Artwork,고린도인들에게 보내는 첫 번째 편지의 저자는 누구입니까?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.2857
Q80355_2,entity_aware_mt,Artwork,코린토 신자들에게 보내는 첫 번째 성경의 목적은 무엇입니까?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.6429
Q80355_2,gpt4o_mini,Artwork,고린도전서의 목적은 무엇인가요?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.0714
Q80355_2,gpt4o,Artwork,고린도전서의 목적은 무엇인가요?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.0714
Q80355_2,vanilla_mt,Artwork,코린티아인들에게 보내는 첫 번째 편지의 목적은 무엇입니까?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.2857
Q837005_0,entity_aware_mt,Person,자이로 게루스의 성격을 어떻게 묘사할 것인가?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",False,False,False,False,0.4286
Q837005_0,gpt4o_mini,Person,자이로 기어루스를 어떻게 묘사하겠습니까?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",True,True,True,True,1.0
Q837005_0,gpt4o,Person,자이로 기어루스의 성격을 어떻게 묘사할 수 있을까요?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",True,True,True,True,1.0
Q837005_0,vanilla_mt,Person,당신은 Gyro Gearloose의 성격을 어떻게 묘사 할 것인가?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",False,False,False,False,0.1429
Q837005_1,entity_aware_mt,Person,어떤 환상적인 우주에서 자이로 기루스가 존재합니까?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",False,False,False,False,0.5714
Q837005_1,gpt4o_mini,Person,"Gyro Gearloose는 ""덤보""라는 가상의 우주에 존재합니다.",자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",False,False,False,False,0.0
Q837005_1,gpt4o,Person,자이로 기어루스는 어떤 가상 세계에 존재하나요?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",True,True,True,True,1.0
Q837005_1,vanilla_mt,Person,어떤 환상 우주에서 Gyro Gearloose가 존재합니까?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",False,False,False,False,0.1429
Q837005_2,entity_aware_mt,Person,자이로 지루스의 점령은 무엇입니까?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",False,False,False,False,0.4286
Q837005_2,gpt4o_mini,Person,지로 기어루스의 직업은 무엇인가요?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",False,False,False,False,0.7143
Q837005_2,gpt4o,Person,자이로 기어루즈의 직업은 무엇인가요?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",False,False,False,False,0.8571
Q837005_2,vanilla_mt,Person,Gyro Gearloose의 점령은 무엇입니까?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",False,False,False,False,0.0
Q840837_0,entity_aware_mt,TV series,러블리 왕국 다큐멘터리에서 나타난 사람들에 의해 직면 한 도전 중 일부는 무엇입니까?,다큐멘터리 How to Start Your Own Country에 등장하는 사람들은 어떤 어려움에 직면했습니까?,"[""다큐멘터리 How to Start Your Own Country에 등장하는 사람들은 어떤 어려움에 직면했습니까?"", ""나만의 국가를 시작하는 방법"", ""자신의 국가를 시작하는 방법""]",False,False,False,False,0.1
Q840837_0,gpt4o_mini,TV series,다큐멘터리 '자신의 나라를 만드는 방법'에 등장한 사람들이 겪었던 몇 가지 도전 과제는 무엇이었나요?,다큐멘터리 How to Start Your Own Country에 등장하는 사람들은 어떤 어려움에 직면했습니까?,"[""다큐멘터리 How to Start Your Own Country에 등장하는 사람들은 어떤 어려움에 직면했습니까?"", ""나만의 국가를 시작하는 방법"", ""자신의 국가를 시작하는 방법""]",False,False,False,False,0.25
