id,model_name,primary_entity_type,prediction,primary_reference_mention,reference_mentions,primary_mention_exact_match,any_reference_mention_exact_match,primary_mention_normalized_match,any_reference_mention_normalized_match,mention_substring_recall_proxy
Q711291_2,gpt4o_mini,TV series,카소 타이쇼의 주요 캐릭터는 누구인가요?,긴짱 & 카토리 싱고의 전일본가장대상 의 주인공은 누구인가요?,"[""긴짱 & 카토리 싱고의 전일본가장대상 의 주인공은 누구인가요?"", ""카소우 타이쇼우""]",False,False,False,False,0.4286
Q717605_0,gpt4o,TV series,TV 시리즈 14세의 어머니는 어떤 장르에 속해 있나요?,14세의 어머니,"[""14세의 어머니"", ""14세의 어머니""]",True,True,True,True,1.0
Q717605_0,gpt4o_mini,TV series,TV 시리즈 '14-sai no Haha'는 어떤 장르에 속하나요?,14세의 어머니,"[""14세의 어머니"", ""14세의 어머니""]",False,False,False,False,0.2857
Q717605_1,gpt4o,TV series,일본 TV 시리즈 '14살의 엄마'의 주요 등장인물은 누구인가요?,14세의 어머니,"[""14세의 어머니"", ""14세의 어머니"", ""14세의 어머니""]",False,False,False,False,0.2857
Q717605_1,gpt4o_mini,TV series,일본 TV 시리즈 「14세의 엄마」의 주요 캐릭터는 누구인가요?,14세의 어머니,"[""14세의 어머니"", ""14세의 어머니"", ""14세의 어머니""]",False,False,False,False,0.5714
Q717605_2,gpt4o,TV series,TV 시리즈 14세의 엄마는 언제 처음 방영되었나요?,14세의 어머니,"[""14세의 어머니"", ""14세의 어머니"", ""14세의 어머니""]",False,False,False,False,0.5714
Q717605_2,gpt4o_mini,TV series,TV 시리즈 '14세의 엄마'는 언제 처음 방영되었나요?,14세의 어머니,"[""14세의 어머니"", ""14세의 어머니"", ""14세의 어머니""]",False,False,False,False,0.5714
Q7190160_0,gpt4o,Musical work,"알렉산드르 스크랴빈의 피아노 소나타 6번은 그의 후기 작품 중 하나로, 신비롭고 감각적인 분위기를 자아내며, 그의 독특한 화성과 철학적 사상이 반영되어 있다. 이 소나타는 실험적 요소와 불협화음이 특징이며, 내면의 불안감과 초자연적 분위기를 표현한다.",피아노 소나타 6번,"[""피아노 소나타 6번"", ""피아노 소나타 6번"", ""피아노 소나타 6번""]",True,True,True,True,1.0
Q7190160_0,gpt4o_mini,Musical work,"알렉산더 스크리아빈의 피아노 소나타 제6번은 1911년에 작곡된 작품으로, 그의 후기 스타일을 반영하고 있습니다. 이 소나타는 감정적인 깊이와 복잡한 화성을 특징으로 하며, 대조적인 선율과 리듬의 변화를 통해 독특한 음악적 서사를 만들어냅니다. 총 네 개의 악장으로 구성되어 있으며, 압축적이고 드라마틱한 표현이 돋보입니다. 스크리아빈의 영적이고 철학적인 주제 또한 이 작품에 통합되어 있어, 듣는 이에게 강한 감동을 줍니다.",피아노 소나타 6번,"[""피아노 소나타 6번"", ""피아노 소나타 6번"", ""피아노 소나타 6번""]",False,False,False,False,0.75
Q7190160_1,gpt4o,Musical work,스크리아빈 소나타 시리즈에서 피아노 소나타 6번은 몇 번입니까?,피아노 소나타 6번,"[""피아노 소나타 6번"", ""피아노 소나타 6번"", ""피아노 소나타 6번""]",True,True,True,True,1.0
Q7190160_1,gpt4o_mini,Musical work,스크리아빈의 소나타 시리즈에서 피아노 소나타 6번은 무엇 번째 소나타인가요?,피아노 소나타 6번,"[""피아노 소나타 6번"", ""피아노 소나타 6번"", ""피아노 소나타 6번""]",True,True,True,True,1.0
Q7190160_2,gpt4o,Musical work,피아노 소나타 6번에 사용된 악기는 무엇인가요?,피아노 소나타 6번,"[""피아노 소나타 6번"", ""피아노 소나타 6번"", ""피아노 소나타 6번""]",True,True,True,True,1.0
Q7190160_2,gpt4o_mini,Musical work,피아노 소나타 6번에는 어떤 악기가 사용되나요?,피아노 소나타 6번,"[""피아노 소나타 6번"", ""피아노 소나타 6번"", ""피아노 소나타 6번""]",True,True,True,True,1.0
Q719160_0,gpt4o,TV series,TV 시리즈 작은 아씨들 이야기의 주요 등장인물은 누구인가요?,작은 아씨들,"[""작은 아씨들"", ""작은 아씨들"", ""작은 아씨들""]",True,True,True,True,1.0
Q719160_0,gpt4o_mini,TV series,TV 시리즈 '작은 아씨들'의 주요 캐릭터는 누구인가요?,작은 아씨들,"[""작은 아씨들"", ""작은 아씨들"", ""작은 아씨들""]",True,True,True,True,1.0
Q719160_1,gpt4o,TV series,작은 아씨들 시리즈는 언제 텔레비전에서 방영되었나요?,작은 아씨들,"[""작은 아씨들""]",True,True,True,True,1.0
Q719160_1,gpt4o_mini,TV series,리틀 우먼 시리즈가 텔레비전에서 방영된 것은 언제인가요?,작은 아씨들,"[""작은 아씨들""]",False,False,False,False,0.2
Q719160_2,gpt4o,TV series,작은 아씨들 시리즈에는 몇 개의 에피소드가 있나요?,작은 아씨들,"[""작은 아씨들""]",True,True,True,True,1.0
Q719160_2,gpt4o_mini,TV series,작은 아씨들 시리즈에는 몇 개의 에피소드가 있나요?,작은 아씨들,"[""작은 아씨들""]",True,True,True,True,1.0
Q720984_0,gpt4o,Person,비잔티움의 테오도투스는 어디 출신인가요?,비잔티움의 테오도투스,"[""비잔티움의 테오도투스"", ""비잔티움의 테오도투스""]",True,True,True,True,1.0
Q720984_0,gpt4o_mini,Person,비잔티움의 테오도투스는 어디 출신인가요?,비잔티움의 테오도투스,"[""비잔티움의 테오도투스"", ""비잔티움의 테오도투스""]",True,True,True,True,1.0
Q720984_1,gpt4o,Person,비잔티움의 테오도투스는 무엇으로 유명했습니까?,비잔티움의 테오도투스,"[""비잔티움의 테오도투스"", ""비잔티움의 테오도투스""]",True,True,True,True,1.0
Q720984_1,gpt4o_mini,Person,비잔티움의 테오도투스는 무엇으로 알려져 있습니까?,비잔티움의 테오도투스,"[""비잔티움의 테오도투스"", ""비잔티움의 테오도투스""]",True,True,True,True,1.0
Q720984_2,gpt4o,Person,비잔티움의 테오도투스는 언제 살았나요?,비잔티움의 테오도투스,"[""비잔티움의 테오도투스"", ""비잔티움의 테오도투스""]",True,True,True,True,1.0
Q720984_2,gpt4o_mini,Person,비잔티움의 테오도투스는 언제 살았나요?,비잔티움의 테오도투스,"[""비잔티움의 테오도투스"", ""비잔티움의 테오도투스""]",True,True,True,True,1.0
Q7230941_0,gpt4o,TV series,《신기생뎐》은 총 52회로 구성되어 있습니다.,신기생뎐,"[""신기생뎐""]",True,True,True,True,1.0
Q7230941_0,gpt4o_mini,TV series,"한국 드라마 ""기가생""에는 몇 개의 에피소드가 있습니까?",신기생뎐,"[""신기생뎐""]",False,False,False,False,0.25
Q7230941_1,gpt4o,TV series,한국 드라마 '신기생뎐'은 언제 방영되었나요?,신기생뎐,"[""신기생뎐"", ""신기생뎐""]",True,True,True,True,1.0
Q7230941_1,gpt4o_mini,TV series,"한국 TV 시리즈 ""신의 양식""은 언제 방영되었나요?",신기생뎐,"[""신기생뎐"", ""신기생뎐""]",False,False,False,False,0.25
Q7230941_2,gpt4o,TV series,"2011년 TV 시리즈 ""신기생뎐""의 주요 인물은 누구인가요?",신기생뎐,"[""신기생뎐""]",True,True,True,True,1.0
Q7230941_2,gpt4o_mini,TV series,"2011년 TV 시리즈 ""신기생뎐""의 주요 캐릭터는 누구인가요?",신기생뎐,"[""신기생뎐""]",True,True,True,True,1.0
Q7234867_0,gpt4o,Person,오스틴 와이가 연기 경력을 시작한 시기는 언제인가요?,오스틴 와이,"[""오스틴 와이""]",True,True,True,True,1.0
Q7234867_0,gpt4o_mini,Person,오스틴 와이는 언제 연기 경력을 시작했나요?,오스틴 와이,"[""오스틴 와이""]",True,True,True,True,1.0
Q7234867_1,gpt4o,Person,오스틴 와이는 무엇으로 유명합니까?,오스틴 와이,"[""오스틴 와이""]",True,True,True,True,1.0
Q7234867_1,gpt4o_mini,Person,오스틴 와이는 무엇으로 알려져 있나요?,오스틴 와이,"[""오스틴 와이""]",True,True,True,True,1.0
Q7234867_2,gpt4o,Person,아우스틴 와이는 어디 출신인가요?,오스틴 와이,"[""오스틴 와이""]",False,False,False,False,0.8
Q7234867_2,gpt4o_mini,Person,오스틴 와이는 어디 출신인가요?,오스틴 와이,"[""오스틴 와이""]",True,True,True,True,1.0
Q732489_0,gpt4o,Landmark,마린스키 궁전은 몇 살입니까?,마린스키궁,"[""마린스키궁"", ""마린스키궁""]",False,False,True,True,1.0
Q732489_0,gpt4o_mini,Landmark,마리인스키 궁전은 얼마나 오래되었나요?,마린스키궁,"[""마린스키궁"", ""마린스키궁""]",False,False,False,False,0.6
Q732489_1,gpt4o,Landmark,마린스키 궁전은 어디에 위치해 있습니까?,마린스키궁,"[""마린스키궁""]",False,False,True,True,1.0
Q732489_1,gpt4o_mini,Landmark,마리인스키 궁전은 어디에 위치해 있습니까?,마린스키궁,"[""마린스키궁""]",False,False,False,False,0.6
Q732489_2,gpt4o,Landmark,마린스키 궁전의 중요성은 무엇인가요?,마린스키궁,"[""마린스키궁""]",False,False,True,True,1.0
Q732489_2,gpt4o_mini,Landmark,마리인스키 궁전의 중요성은 무엇인가요?,마린스키궁,"[""마린스키궁""]",False,False,False,False,0.6
Q733195_0,gpt4o,Fictional entity,갤럭틱 공화국은 어떤 유형의 실체입니까?,은하 공화국,"[""은하 공화국"", ""은하 공화국"", ""은하 공화국""]",False,False,False,False,0.6
Q733195_0,gpt4o_mini,Fictional entity,은하 공화국은 어떤 종류의 실체인가요?,은하 공화국,"[""은하 공화국"", ""은하 공화국"", ""은하 공화국""]",True,True,True,True,1.0
Q733195_1,gpt4o,Fictional entity,은하 공화국은 어떤 가공의 우주에서 존재합니까?,은하 공화국,"[""은하 공화국"", ""은하 공화국""]",True,True,True,True,1.0
Q733195_1,gpt4o_mini,Fictional entity,갤럭틱 공화국은 어떤 허구의 우주에 존재하나요?,은하 공화국,"[""은하 공화국"", ""은하 공화국""]",False,False,False,False,0.6
Q733195_2,gpt4o,Fictional entity,은하 공화국은 어떤 가상의 국가를 대표하는가?,은하 공화국,"[""은하 공화국"", ""은하 공화국""]",True,True,True,True,1.0
Q733195_2,gpt4o_mini,Fictional entity,은하 공화국은 어떤 허구의 주를 대표합니까?,은하 공화국,"[""은하 공화국"", ""은하 공화국""]",True,True,True,True,1.0
Q733685_0,gpt4o,Fictional entity,제2시대가 어떻게 J.R.R. 톨킨의 전설에서 미들어스의 역사를 형성했나요?,제2시대,"[""제2시대"", ""제2시대"", ""제2시대""]",True,True,True,True,1.0
Q733685_0,gpt4o_mini,Fictional entity,제2시대는 J.R.R. 톨킨의 전설 체계에서 중간계의 역사에 어떤 영향을 미쳤나요?,제2시대,"[""제2시대"", ""제2시대"", ""제2시대""]",True,True,True,True,1.0
Q733685_1,gpt4o,Fictional entity,J.R.R. 톨킨의 전설에서 제2시대는 얼마나 지속되었나요?,제2시대,"[""제2시대"", ""제2시대""]",True,True,True,True,1.0
Q733685_1,gpt4o_mini,Fictional entity,J.R.R. 톨킨의 전설 세계에서 제2시대는 얼마나 오래 지속되었나요?,제2시대,"[""제2시대"", ""제2시대""]",True,True,True,True,1.0
Q733685_2,gpt4o,Fictional entity,J.R.R. 톨킨의 전설에서 제2시대에 활동했던 주목할 만한 인물이나 종족은 무엇인가요?,제2시대,"[""제2시대"", ""제2시대""]",True,True,True,True,1.0
Q733685_2,gpt4o_mini,Fictional entity,J.R.R. 톨킨의 전설 시대에서 제2 시대 동안 활동했던 주목할 만한 캐릭터나 종족은 무엇인가요?,제2시대,"[""제2시대"", ""제2시대""]",False,False,True,True,1.0
Q73804850_0,gpt4o,Movie,영화 '7번방의 선물'의 주요 배우들은 누구인가요?,7번방의 기적,"[""7번방의 기적"", ""7번방의 기적""]",False,False,False,False,0.6667
Q73804850_0,gpt4o_mini,Movie,영화 7번 방의 선물의 주요 배우들은 누구인가요?,7번방의 기적,"[""7번방의 기적"", ""7번방의 기적""]",False,False,False,False,0.6667
Q73804850_1,gpt4o,Movie,"영화 ""7번방의 선물""의 장르는 무엇인가요?",7번방의 기적,"[""7번방의 기적"", ""7번방의 기적""]",False,False,False,False,0.6667
Q73804850_1,gpt4o_mini,Movie,"영화 ""7번 방의 선물""의 장르는 드라마입니다.",7번방의 기적,"[""7번방의 기적"", ""7번방의 기적""]",False,False,False,False,0.6667
Q73804850_2,gpt4o,Movie,영화 《7번방의 선물》은 언제 개봉했나요?,7번방의 기적,"[""7번방의 기적"", ""7번방의 기적""]",False,False,False,False,0.6667
Q73804850_2,gpt4o_mini,Movie,"영화 ""7번방의 기적""은 언제 개봉되었나요?",7번방의 기적,"[""7번방의 기적"", ""7번방의 기적""]",True,True,True,True,1.0
Q740088_0,gpt4o,Musical work,틸 오일렌슈피겔의 유쾌한 장난들에 대한 간단한 설명을 제공해주세요.,틸 오일렌슈피겔의 유쾌한 장난,"[""틸 오일렌슈피겔의 유쾌한 장난"", ""틸 오일렌슈피겔의 유쾌한 장난""]",True,True,True,True,1.0
Q740088_0,gpt4o_mini,Musical work,틸 울렌슈피겔의 즐거운 장난에 대한 간단한 설명을 제공할 수 있습니다.,틸 오일렌슈피겔의 유쾌한 장난,"[""틸 오일렌슈피겔의 유쾌한 장난"", ""틸 오일렌슈피겔의 유쾌한 장난""]",False,False,False,False,0.3846
Q740088_1,gpt4o,Musical work,"""틸 오일렌슈피겔의 유쾌한 장난""은 언제 쓰였나요?",틸 오일렌슈피겔의 유쾌한 장난,"[""틸 오일렌슈피겔의 유쾌한 장난"", ""틸 오일렌슈피겔의 유쾌한 장난""]",True,True,True,True,1.0
Q740088_1,gpt4o_mini,Musical work,티일 아일렌스피겔의 즐거운 장난은 언제 쓰였나요?,틸 오일렌슈피겔의 유쾌한 장난,"[""틸 오일렌슈피겔의 유쾌한 장난"", ""틸 오일렌슈피겔의 유쾌한 장난""]",False,False,False,False,0.2308
Q740088_2,gpt4o,Musical work,틸 오일렌슈피겔의 유쾌한 장난의 장르는 무엇인가요?,틸 오일렌슈피겔의 유쾌한 장난,"[""틸 오일렌슈피겔의 유쾌한 장난""]",True,True,True,True,1.0
Q740088_2,gpt4o_mini,Musical work,틸 우렌슈피겔의 유쾌한 장난은 어떤 장르인가요?,틸 오일렌슈피겔의 유쾌한 장난,"[""틸 오일렌슈피겔의 유쾌한 장난""]",False,False,False,False,0.7692
Q741033_0,gpt4o,Artwork,"아가사 크리스티의 작품 ""태양 아래의 악마""는 어떤 장르에 속합니까?",백주의 악마,"[""백주의 악마"", ""태양 아래의 악""]",False,True,False,True,1.0
Q741033_0,gpt4o_mini,Artwork,"아가사 크리스티의 작품 ""태양 아래의 악""은 어떤 장르에 속하나요?",백주의 악마,"[""백주의 악마"", ""태양 아래의 악""]",False,True,False,True,1.0
Q741033_1,gpt4o,Artwork,"""악의 햇살 아래""라는 작품의 저자는 누구인가요?",백주의 악마,"[""백주의 악마"", ""백주의 악마"", ""태양 아래의 악"", ""태양 아래의 악""]",False,False,False,False,0.3333
Q741033_1,gpt4o_mini,Artwork,'Evil Under the Sun'의 작가는 누구인가요?,백주의 악마,"[""백주의 악마"", ""백주의 악마"", ""태양 아래의 악"", ""태양 아래의 악""]",False,False,False,False,0.2
Q741033_2,gpt4o,Artwork,"애거사 크리스티의 소설 ""해변의 죽음""은 처음 언제 출판되었나요?",백주의 악마,"[""백주의 악마""]",False,False,False,False,0.2
Q741033_2,gpt4o_mini,Artwork,아가사 크리스티의 소설 '태양 아래 악'은 처음으로 1941년에 출판되었습니다.,백주의 악마,"[""백주의 악마""]",False,False,False,False,0.2
Q742385_0,gpt4o,Food,화이트 초콜릿을 베이킹 및 디저트에 사용할 수 있나요?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_0,gpt4o_mini,Food,화이트 초콜릿은 베이킹과 디저트에 사용될 수 있나요?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_1,gpt4o,Food,화이트 초콜릿은 밀크 초콜릿이나 다크 초콜릿과 어떻게 다른가요?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_1,gpt4o_mini,Food,화이트 초콜릿은 밀크 초콜릿이나 다크 초콜릿과 어떻게 다릅니까?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_2,gpt4o,Food,화이트 초콜릿에는 코코아 고형분이 포함되어 있습니까?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q742385_2,gpt4o_mini,Food,화이트 초콜릿에는 코코아 고형물이 포함되어 있나요?,화이트 초콜릿,"[""화이트 초콜릿"", ""화이트 초콜릿"", ""화이트 초콜릿""]",True,True,True,True,1.0
Q748786_0,gpt4o,Food,대구 간유는 일반적으로 어떻게 섭취되나요?,간유,"[""간유""]",True,True,True,True,1.0
Q748786_0,gpt4o_mini,Food,대구 간유는 일반적으로 어떻게 섭취되나요?,간유,"[""간유""]",True,True,True,True,1.0
Q748786_1,gpt4o,Food,대구 간유는 어떻게 추출되나요?,간유,"[""간유""]",True,True,True,True,1.0
Q748786_1,gpt4o_mini,Food,대구 간유는 어떻게 추출되나요?,간유,"[""간유""]",True,True,True,True,1.0
Q748786_2,gpt4o,Food,대구 간유의 이점은 무엇인가요?,간유,"[""간유""]",True,True,True,True,1.0
Q748786_2,gpt4o_mini,Food,대구 간유를 복용하는 것의 이점은 무엇인가요?,간유,"[""간유""]",True,True,True,True,1.0
Q756800_0,gpt4o,Food,사천 후추는 약재로 사용될 수 있습니까?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.5
Q756800_0,gpt4o_mini,Food,사천고추는 약용 성분으로 사용될 수 있나요?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,True,True,1.0
Q756800_1,gpt4o,Food,산초는 어디에서 유래했나요?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.5
Q756800_1,gpt4o_mini,Food,쓰촨 후추는 어디서 유래되었나요?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.25
Q756800_2,gpt4o,Food,사천 후추가 독특한 마비 감각을 주는 이유는 무엇인가요?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.5
Q756800_2,gpt4o_mini,Food,산초가 독특한 마비 감각을 주는 이유는 무엇인가요?,사천 고추,"[""사천 고추"", ""화초"", ""화자오""]",False,False,False,False,0.5
Q757660_0,gpt4o,Artwork,《진홍색 구름의 땅》의 주제는 무엇인가?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.375
Q757660_0,gpt4o_mini,Artwork,The Land of Crimson Clouds의 주제는 무엇인가요?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.125
Q757660_1,gpt4o,Artwork,《붉은 구름의 땅》의 저자는 누구입니까?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.375
Q757660_1,gpt4o_mini,Artwork,'진홍빛 구름의 땅'의 저자는 누구인가요?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.625
Q757660_2,gpt4o,Artwork,《붉은 구름의 땅》은 소설인가요?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.375
Q757660_2,gpt4o_mini,Artwork,'붉은 구름의 땅'은 소설인가요?,선홍빛 구름의 나라,"[""선홍빛 구름의 나라""]",False,False,False,False,0.375
Q767453_0,gpt4o,Person,블랙 볼트는 어떤 마블 슈퍼히어로 팀에 속해 있습니까?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_0,gpt4o_mini,Person,블랙 볼트는 어떤 마블 슈퍼히어로 팀에 소속되어 있나요?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_1,gpt4o,Person,블랙 볼트의 능력은 무엇입니까?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_1,gpt4o_mini,Person,블랙 볼트의 능력은 무엇인가요?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_2,gpt4o,Person,블랙 볼트는 영웅인가 악당인가요?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q767453_2,gpt4o_mini,Person,블랙 볼트는 영웅인가 아니면 악당인가?,블랙 볼트,"[""블랙 볼트"", ""블랙볼트"", ""블랙 볼트""]",True,True,True,True,1.0
Q7720038_0,gpt4o,Movie,백발마녀전 2는 속편인가요?,백발마녀전 2,"[""백발마녀전 2""]",True,True,True,True,1.0
Q7720038_0,gpt4o_mini,Movie,《백발의 신부 2》는 속편인가요?,백발마녀전 2,"[""백발마녀전 2""]",False,False,False,False,0.3333
Q7720038_1,gpt4o,Movie,백발마녀전 2는 몇 년에 개봉했나요?,백발마녀전 2,"[""백발마녀전 2""]",True,True,True,True,1.0
Q7720038_1,gpt4o_mini,Movie,《흑발의 신부 2》는 몇 년에 출시되었나요?,백발마녀전 2,"[""백발마녀전 2""]",False,False,False,False,0.1667
Q7720038_2,gpt4o,Movie,백발마녀전 2의 장르는 무엇인가요?,백발마녀전 2,"[""백발마녀전 2""]",True,True,True,True,1.0
Q7720038_2,gpt4o_mini,Movie,백발의 신부 2의 장르는 무엇인가요?,백발마녀전 2,"[""백발마녀전 2""]",False,False,False,False,0.3333
Q7752560_0,gpt4o,Artwork,죄송합니다. 요청하신 정보를 제공할 수 없습니다.,영화광,"[""영화광"", ""영화팬"", ""영화광"", ""영화팬""]",False,False,False,False,0.0
Q7752560_0,gpt4o_mini,Artwork,영화관 관람객에 대한 간략한 요약을 제공할 수 있습니까?,영화광,"[""영화광"", ""영화팬"", ""영화광"", ""영화팬""]",False,False,False,False,0.6667
Q7752560_1,gpt4o,Artwork,영화광의 작가는 누구인가요?,영화광,"[""영화광"", ""영화팬"", ""영화광"", ""영화팬""]",True,True,True,True,1.0
Q7752560_1,gpt4o_mini,Artwork,영화 감상자의 저자는 누구인가요?,영화광,"[""영화광"", ""영화팬"", ""영화광"", ""영화팬""]",False,False,False,False,0.6667
Q7752560_2,gpt4o,Artwork,"""더 무비고어""는 책인가요, 영화인가요?",영화광,"[""영화광"", ""영화팬"", ""영화팬""]",False,False,False,False,0.6667
Q7752560_2,gpt4o_mini,Artwork,"영화 ""더 무비고어""는 책인가요, 영화인가요?",영화광,"[""영화광"", ""영화팬"", ""영화팬""]",False,False,False,False,0.6667
Q7756256_0,gpt4o,Artwork,《위대한 종족의 소멸》에서 전해지는 중요한 주제나 메시지가 있나요?,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.375
Q7756256_0,gpt4o_mini,Artwork,"""The Passing of the Great Race""에서 전달되는 주목할 만한 주제나 메시지가 있나요?",위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.125
Q7756256_1,gpt4o,Artwork,<the_response>This does not need translation as it is already a complete sentence in English.</the_response>,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.0
Q7756256_1,gpt4o_mini,Artwork,위대한 인종의 소멸(The Passing of the Great Race)의 작품은 누구에 의해 만들어졌나요?,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",True,True,True,True,1.0
Q7756256_2,gpt4o,Artwork,죄송하지만 해당 책에 대한 내용을 제공할 수 없습니다.,위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.25
Q7756256_2,gpt4o_mini,Artwork,"""The Passing of the Great Race""의 간단한 요약은 다음과 같습니다. 이 책은 인종과 민족의 발전에 대한 이론을 다루며, 주로 아리아 인종의 우월성을 강조하고, 그들이 사회와 문명을 어떻게 형성했는지를 탐구합니다. 저자인 길버트 기디스는 인종 간의 혼합과 인구 변화가 문명의 쇠퇴로 이어질 것이라고 주장하며, 이를 통해 당시 사회의 인종적 문제와 정치적 논쟁을 이야기합니다.",위대한 인종의 소멸,"[""위대한 인종의 소멸"", ""위대한 인종의 소멸"", ""위대한 인종의 소멸""]",False,False,False,False,0.375
Q7760898_0,gpt4o,TV series,《강대국의 흥망》이 처음 방영된 날짜는 언제입니까?,대국굴기,"[""대국굴기""]",False,False,False,False,0.5
Q7760898_0,gpt4o_mini,TV series,"""The Rise of the Great Powers""가 처음 방송된 것은 언제인가요?",대국굴기,"[""대국굴기""]",False,False,False,False,0.0
Q7760898_1,gpt4o,TV series,"중국 드라마 ""대국굴기""의 초점은 무엇인가요?",대국굴기,"[""대국굴기"", ""대국굴기""]",True,True,True,True,1.0
Q7760898_1,gpt4o_mini,TV series,"중국 TV 시리즈 ""대국의 부상""의 초점은 무엇인가요?",대국굴기,"[""대국굴기"", ""대국굴기""]",False,False,False,False,0.5
Q7760898_2,gpt4o,TV series,《대국굴기》의 진행자 또는 해설자는 누구입니까?,대국굴기,"[""대국굴기""]",True,True,True,True,1.0
Q7760898_2,gpt4o_mini,TV series,"""The Rise of the Great Powers""의 호스트 또는 내레이터는 누구인가요?",대국굴기,"[""대국굴기""]",False,False,False,False,0.0
Q80355_0,gpt4o,Artwork,고린도전서에는 총 몇 장이 있습니까?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.0714
Q80355_0,gpt4o_mini,Artwork,고린도전서에는 몇 개의 장이 있나요?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.0714
Q80355_1,gpt4o,Artwork,고린도전서의 저자는 누구인가요?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.0714
Q80355_1,gpt4o_mini,Artwork,고린도전서의 저자는 누구인가요?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.0714
Q80355_2,gpt4o,Artwork,고린도전서의 목적은 무엇인가요?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.0714
Q80355_2,gpt4o_mini,Artwork,고린도전서의 목적은 무엇인가요?,코린토 신자들에게 보낸 첫째 서간,"[""코린토 신자들에게 보낸 첫째 서간"", ""코린토 신자들에게 보낸 첫째 서간""]",False,False,False,False,0.0714
Q837005_0,gpt4o,Person,자이로 기어루스의 성격을 어떻게 묘사할 수 있을까요?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",True,True,True,True,1.0
Q837005_0,gpt4o_mini,Person,자이로 기어루스를 어떻게 묘사하겠습니까?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",True,True,True,True,1.0
Q837005_1,gpt4o,Person,자이로 기어루스는 어떤 가상 세계에 존재하나요?,자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",True,True,True,True,1.0
Q837005_1,gpt4o_mini,Person,"Gyro Gearloose는 ""덤보""라는 가상의 우주에 존재합니다.",자이로 기어루스,"[""자이로 기어루스"", ""자이로 기어루스""]",False,False,False,False,0.0
